Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
9264,8-8-2018,E1027,68,62,?570.40
85382,8-24-2017,E1070,63,63,?630.00
37560,6-12-2016,E1005,45,25,?325.00
59329,12-30-2016,E1014,54,15,?116.25
35459,10-16-2015,E1038,67,86,"?4,239.80"
78892,2-16-2018,E1081,25,23,?718.29
85128,2-19-2018,E1077,36,80,"?1,360.00"
89826,6-25-2015,E1036,44,63,?882.00
21476,5-7-2018,E1015,29,9,?414.00
20397,9-6-2016,E1064,48,34,?593.30
49426,9-5-2016,E1008,75,79,"?3,468.10"
72721,9-23-2018,E1045,29,44,"?2,024.00"
26771,2-9-2016,E1017,33,74,"?1,036.00"
36183,9-21-2017,E1088,39,14,?280.00
38115,10-9-2015,E1009,33,21,?294.00
27926,4-14-2015,E1033,70,11,?255.75
75757,1-13-2016,E1078,8,50,?900.00
80129,8-12-2016,E1068,74,55,?893.75
64727,11-3-2015,E1013,4,43,"?1,462.00"
68305,11-19-2017,E1054,45,58,?754.00
82342,5-3-2018,E1043,30,11,?106.15
18923,1-12-2016,E1049,45,34,?442.00
47695,5-3-2016,E1086,5,13,?812.50
19459,6-23-2018,E1044,48,13,?226.85
12302,2-20-2015,E1065,8,24,?432.00
65322,8-26-2016,E1054,69,67,"?8,293.93"
17314,3-5-2018,E1003,55,52,?780.00
13568,10-17-2015,E1088,61,82,"?1,148.00"
86137,3-28-2015,E1050,34,81,?810.00
54079,10-1-2017,E1045,12,89,"?23,451.50"
22991,2-3-2017,E1016,48,33,?575.85
88992,3-29-2018,E1039,16,68,?170.00
41441,7-29-2015,E1050,27,43,"?1,333.00"
40194,4-24-2018,E1037,41,34,"?1,183.20"
83623,8-3-2018,E1061,43,66,"?2,640.00"
82599,8-22-2016,E1012,25,34,"?1,061.82"
8079,12-2-2017,E1050,60,23,?287.50
33652,1-28-2015,E1062,69,74,"?9,160.46"
17744,11-30-2018,E1025,41,42,"?1,461.60"
66004,10-17-2016,E1015,15,49,"?1,053.50"
42565,6-9-2018,E1001,45,82,"?1,066.00"
85465,11-19-2017,E1064,18,69,"?2,622.00"
25995,8-9-2017,E1068,54,34,?263.50
64749,2-5-2015,E1067,11,88,"?1,122.00"
87006,6-21-2017,E1007,60,64,?800.00
35451,10-7-2015,E1072,59,42,"?1,843.80"
52449,10-9-2017,E1032,48,64,"?1,116.80"
39937,9-10-2016,E1063,10,42,?896.70
41339,12-10-2015,E1069,13,42,?556.50
68134,4-4-2018,E1070,56,88,?836.00
45229,4-21-2016,E1011,55,41,?615.00
9821,10-1-2015,E1072,61,65,?910.00
45511,12-5-2018,E1066,60,81,"?1,012.50"
12075,12-30-2017,E1070,36,23,?391.00
43619,8-3-2016,E1087,26,30,?630.00
22180,9-30-2017,E1083,65,61,?732.00
62379,5-8-2015,E1013,73,84,"?2,520.00"
83325,8-7-2015,E1025,27,83,"?2,573.00"
53263,5-17-2018,E1088,59,27,"?1,185.30"
21932,1-8-2018,E1014,2,36,?360.00
55563,9-12-2017,E1056,54,24,?186.00
87820,6-23-2018,E1067,4,28,?952.00
45585,5-25-2015,E1081,65,17,?204.00
26153,3-17-2017,E1036,68,69,?634.80
16247,12-27-2015,E1018,44,18,?252.00
41353,6-4-2018,E1017,11,23,?293.25
70405,5-19-2016,E1026,10,31,?661.85
66216,10-4-2015,E1049,41,24,?835.20
54698,10-29-2017,E1051,17,37,?573.50
39899,2-17-2018,E1019,77,43,?408.50
82031,9-1-2017,E1071,7,76,"?1,444.00"
59482,2-16-2017,E1089,25,90,"?2,810.70"
21679,8-16-2018,E1011,1,17,?663.00
66064,6-1-2017,E1042,45,84,"?1,092.00"
23058,11-10-2016,E1063,27,18,?558.00
73694,4-16-2016,E1005,20,53,"?1,325.00"
70164,11-20-2018,E1026,9,54,"?1,188.00"
55594,12-17-2017,E1042,37,90,"?4,770.00"
74617,3-27-2018,E1081,54,72,?558.00
42903,8-5-2018,E1078,23,70,"?2,520.00"
55892,3-21-2016,E1039,20,33,?825.00
6068,7-6-2015,E1050,37,30,"?1,590.00"
30491,5-10-2017,E1016,58,55,?770.00
23111,1-20-2016,E1076,66,26,?468.00
23822,1-18-2017,E1086,9,81,"?1,782.00"
67407,7-16-2016,E1080,14,87,?609.00
87793,3-5-2018,E1017,15,74,"?1,591.00"
75545,1-22-2017,E1064,56,56,?532.00
63526,1-8-2017,E1020,19,31,?387.50
31662,8-8-2015,E1032,21,26,?676.00
49756,9-6-2017,E1039,76,71,"?2,360.75"
67974,9-25-2015,E1032,57,86,"?3,921.60"
89760,10-29-2016,E1042,76,83,"?2,759.75"
12060,11-13-2016,E1026,51,16,?608.00
88824,8-20-2017,E1029,66,19,?342.00
34040,11-27-2017,E1079,13,80,"?1,060.00"
44725,11-15-2016,E1037,45,31,?403.00
76200,1-31-2016,E1024,52,57,"?3,135.00"
25672,11-28-2015,E1061,12,11,"?2,898.50"
8354,5-17-2018,E1012,3,90,"?1,656.00"
85978,6-25-2017,E1002,69,41,"?5,075.39"
22741,11-5-2017,E1037,71,13,?96.85
88950,11-1-2015,E1073,52,18,?990.00
88475,1-2-2015,E1076,71,53,?394.85
9279,3-5-2018,E1069,76,24,?798.00
19788,1-20-2017,E1037,46,12,?180.00
63701,5-3-2015,E1044,46,25,?375.00
58920,11-14-2017,E1067,38,36,"?1,152.00"
71349,2-1-2016,E1028,71,24,?178.80
83354,9-11-2015,E1041,45,41,?533.00
46113,3-21-2015,E1034,29,90,"?4,140.00"
56315,2-15-2017,E1016,36,14,?238.00
50725,7-7-2017,E1059,63,49,?490.00
53861,12-9-2016,E1041,71,58,?432.10
48470,10-7-2017,E1061,48,73,"?1,273.85"
7325,3-14-2015,E1010,38,21,?672.00
34702,10-24-2015,E1028,15,12,?258.00
49395,9-5-2018,E1017,73,6,?180.00
77286,1-29-2015,E1038,71,8,?59.60
55468,9-7-2016,E1083,33,39,?546.00
76754,1-18-2018,E1085,5,80,"?5,000.00"
9401,7-2-2016,E1005,41,54,"?1,879.20"
37942,5-3-2016,E1079,76,85,"?2,826.25"
6131,1-24-2015,E1021,24,46,?894.70
6368,7-16-2016,E1076,38,14,?448.00
81370,12-7-2016,E1042,1,59,"?2,301.00"
10307,2-3-2017,E1089,56,60,?570.00
56924,8-31-2015,E1079,71,18,?134.10
45338,2-12-2016,E1080,25,16,?499.68
62868,4-24-2015,E1017,57,72,"?3,283.20"
73061,11-24-2015,E1015,69,77,"?9,531.83"
64787,11-1-2015,E1056,41,17,?591.60
80551,11-17-2016,E1024,27,42,"?1,302.00"
85345,5-19-2017,E1041,50,40,?840.00
82974,2-13-2016,E1075,74,67,"?1,088.75"
35875,2-10-2017,E1041,53,58,"?1,131.00"
59330,11-18-2017,E1049,39,80,"?1,600.00"
35540,1-1-2017,E1015,51,8,?304.00
79426,12-18-2017,E1086,65,84,"?1,008.00"
89977,3-5-2015,E1016,73,72,"?2,160.00"
68352,10-23-2018,E1073,70,33,?767.25
86280,12-6-2018,E1077,6,29,?522.00
69773,10-6-2016,E1039,43,76,"?3,040.00"
16225,4-18-2017,E1081,15,90,"?1,935.00"
63072,4-24-2015,E1020,4,84,"?2,856.00"
34835,11-28-2017,E1073,63,48,?480.00
12116,3-8-2018,E1040,38,51,"?1,632.00"
8180,1-20-2017,E1051,47,15,?360.00
33725,5-28-2018,E1047,2,86,?860.00
7128,4-20-2018,E1018,21,60,"?1,560.00"
74300,12-18-2016,E1058,19,54,?675.00
30309,12-5-2016,E1087,57,44,"?2,006.40"
29309,12-30-2017,E1004,52,76,"?4,180.00"
52359,11-23-2015,E1033,30,39,?376.35
44070,11-20-2017,E1037,52,36,"?1,980.00"
13007,8-12-2018,E1082,17,23,?356.50
27387,4-25-2017,E1069,66,32,?576.00
10524,7-5-2017,E1005,41,82,"?2,853.60"
44034,4-19-2017,E1031,3,68,"?1,251.20"
82196,1-20-2015,E1031,46,5,?75.00
53341,10-6-2015,E1035,1,5,?195.00
74702,5-24-2016,E1034,6,38,?684.00
75960,8-24-2017,E1002,28,57,"?1,083.00"
70097,12-18-2016,E1021,5,64,"?4,000.00"
27317,2-6-2015,E1011,60,57,?712.50
25658,6-10-2015,E1022,19,57,?712.50
56189,7-21-2018,E1042,45,35,?455.00
73975,2-21-2018,E1019,69,65,"?8,046.35"
35660,7-21-2018,E1065,60,80,"?1,000.00"
42706,6-3-2015,E1043,69,54,"?6,684.66"
36442,12-25-2015,E1005,12,64,"?16,864.00"
21620,1-18-2018,E1057,17,79,"?1,224.50"
14127,5-8-2015,E1077,53,84,"?1,638.00"
18514,3-13-2018,E1027,8,41,?738.00
52743,8-21-2017,E1073,36,72,"?1,224.00"
58951,11-29-2016,E1060,1,62,"?2,418.00"
31997,9-15-2016,E1035,39,27,?540.00
75889,6-15-2016,E1085,9,34,?748.00
26945,7-24-2018,E1086,37,36,"?1,908.00"
34556,10-20-2015,E1039,55,6,?90.00
51987,1-3-2015,E1088,63,33,?330.00
58753,7-14-2015,E1084,3,56,"?1,030.40"
87857,12-7-2017,E1062,69,85,"?10,522.15"
53827,5-30-2015,E1087,18,56,"?2,128.00"
75397,7-27-2017,E1039,39,17,?340.00
45583,9-3-2017,E1006,8,38,?684.00
85530,2-29-2016,E1028,76,80,"?2,660.00"
11697,5-30-2017,E1070,33,9,?126.00
30292,2-9-2018,E1045,22,25,?112.50
36123,12-23-2018,E1055,69,37,"?4,580.23"
41328,10-14-2018,E1081,60,85,"?1,062.50"
40310,8-4-2017,E1051,65,81,?972.00
66721,2-21-2018,E1075,21,5,?130.00
88800,5-4-2015,E1061,43,49,"?1,960.00"
35374,4-4-2016,E1051,49,76,"?2,492.80"
47611,1-26-2018,E1069,39,44,?880.00
32982,10-24-2015,E1002,47,22,?528.00
61193,5-6-2018,E1066,60,26,?325.00
22807,5-14-2017,E1008,16,70,?175.00
41629,4-27-2016,E1072,19,21,?262.50
44439,10-21-2015,E1071,6,54,?972.00
55494,1-30-2016,E1084,45,42,?546.00
86496,8-6-2015,E1029,51,36,"?1,368.00"
33172,10-17-2016,E1011,13,24,?318.00
44746,6-1-2015,E1085,61,50,?700.00
54469,4-18-2016,E1086,71,50,?372.50
89009,7-30-2018,E1016,46,43,?645.00
19637,5-2-2015,E1052,73,85,"?2,550.00"
8222,12-23-2018,E1032,10,82,"?1,750.70"
29003,4-24-2015,E1045,71,40,?298.00
49095,3-1-2018,E1015,57,76,"?3,465.60"
13888,3-17-2017,E1027,30,81,?781.65
69657,4-6-2016,E1047,48,66,"?1,151.70"
7461,5-4-2016,E1032,52,36,"?1,980.00"
21842,11-27-2016,E1078,57,27,"?1,231.20"
66916,3-17-2017,E1016,15,17,?365.50
20818,9-3-2016,E1045,27,80,"?2,480.00"
70874,9-2-2016,E1073,21,18,?468.00
40550,3-6-2017,E1069,29,56,"?2,576.00"
20258,12-31-2015,E1013,46,89,"?1,335.00"
21002,11-27-2015,E1037,35,11,?231.55
56195,9-5-2016,E1017,66,70,"?1,260.00"
66106,5-5-2017,E1075,12,9,"?2,371.50"
23012,9-2-2018,E1027,68,14,?128.80
39746,8-25-2015,E1023,38,75,"?2,400.00"
11899,1-20-2018,E1066,45,68,?884.00
22238,7-22-2018,E1054,44,54,?756.00
77699,11-27-2015,E1002,53,54,"?1,053.00"
6790,1-27-2017,E1061,76,30,?997.50
83625,7-27-2015,E1016,54,58,?449.50
22403,9-11-2015,E1085,73,88,"?2,640.00"
58020,12-15-2016,E1057,61,71,?994.00
65135,12-11-2016,E1013,62,60,"?4,860.00"
63204,3-25-2017,E1045,33,7,?98.00
6359,5-14-2016,E1053,63,58,?580.00
52433,4-23-2016,E1044,17,55,?852.50
78669,1-10-2015,E1004,76,78,"?2,593.50"
34637,5-20-2016,E1083,62,66,"?5,346.00"
78448,10-2-2018,E1047,41,72,"?2,505.60"
5807,10-7-2016,E1050,48,81,"?1,413.45"
42435,5-31-2018,E1088,20,62,"?1,550.00"
38192,1-14-2018,E1047,63,37,?370.00
9768,4-23-2018,E1084,31,38,?228.00
78982,5-28-2016,E1023,43,59,"?2,360.00"
34906,11-23-2016,E1042,76,24,?798.00
30427,5-12-2015,E1084,14,7,?49.00
38544,3-12-2016,E1027,62,6,?486.00
59754,6-3-2016,E1086,68,44,?404.80
26417,8-28-2016,E1010,15,14,?301.00
32992,8-27-2016,E1038,46,50,?750.00
87133,7-17-2018,E1006,68,47,?432.40
53093,3-15-2017,E1081,28,7,?133.00
80936,8-15-2018,E1021,75,29,"?1,273.10"
32659,6-20-2015,E1047,10,75,"?1,601.25"
14196,5-14-2016,E1039,35,24,?505.20
72715,12-11-2016,E1035,48,48,?837.60
35969,6-15-2016,E1068,76,86,"?2,859.50"
34517,8-2-2018,E1079,29,29,"?1,334.00"
89451,1-14-2016,E1021,32,17,?306.00
33945,10-16-2018,E1072,42,57,"?1,475.73"
60233,6-18-2018,E1030,43,45,"?1,800.00"
67676,11-24-2016,E1052,54,50,?387.50
73998,7-18-2015,E1044,60,19,?237.50
53290,10-21-2015,E1074,77,79,?750.50
22644,8-26-2015,E1004,42,83,"?2,148.87"
87935,8-16-2018,E1014,36,53,?901.00
74625,5-22-2017,E1008,9,7,?154.00
82811,3-26-2018,E1010,10,76,"?1,622.60"
66370,9-26-2017,E1011,51,22,?836.00
37483,9-7-2017,E1052,54,69,?534.75
75124,7-10-2015,E1036,59,74,"?3,248.60"
15361,11-4-2015,E1055,11,48,?612.00
77949,12-8-2017,E1060,74,38,?617.50
67861,5-8-2015,E1066,11,43,?548.25
27909,5-18-2016,E1052,50,23,?483.00
48775,12-18-2016,E1076,50,16,?336.00
36763,3-25-2018,E1061,51,26,?988.00
16221,8-20-2015,E1076,70,6,?139.50
16960,11-16-2017,E1050,64,7,?199.50
41496,3-20-2016,E1055,46,66,?990.00
65931,10-17-2018,E1070,4,74,"?2,516.00"
21426,7-4-2016,E1015,59,85,"?3,731.50"
65862,9-19-2016,E1029,4,17,?578.00
87705,3-5-2018,E1074,22,75,?337.50
66944,2-14-2015,E1067,57,53,"?2,416.80"
36061,12-13-2015,E1070,73,47,"?1,410.00"
56142,11-17-2018,E1018,55,53,?795.00
73639,8-4-2016,E1062,27,80,"?2,480.00"
50541,10-6-2018,E1083,12,79,"?20,816.50"
70490,11-14-2018,E1048,20,40,"?1,000.00"
85220,11-9-2016,E1073,35,24,?505.20
67884,10-5-2015,E1046,18,41,"?1,558.00"
16299,10-10-2018,E1031,74,53,?861.25
27862,10-26-2017,E1012,25,58,"?1,811.34"
40202,11-8-2016,E1084,66,42,?756.00
17081,4-14-2016,E1079,66,66,"?1,188.00"
66216,2-19-2017,E1026,12,66,"?17,391.00"
29914,10-12-2018,E1034,62,53,"?4,293.00"
58622,10-20-2018,E1080,15,77,"?1,655.50"
79888,5-18-2018,E1079,62,14,"?1,134.00"
13656,2-4-2017,E1037,39,46,?920.00
71634,6-14-2018,E1069,49,27,?885.60
63441,9-11-2018,E1032,4,75,"?2,550.00"
41020,12-4-2015,E1011,41,59,"?2,053.20"
53657,8-25-2015,E1041,6,57,"?1,026.00"
14279,4-12-2015,E1058,30,22,?212.30
62717,8-11-2015,E1020,77,53,?503.50
13069,4-24-2018,E1048,35,21,?442.05
72162,1-16-2015,E1011,72,60,?540.00
41610,9-16-2017,E1081,42,46,"?1,190.94"
63576,7-1-2015,E1042,43,35,"?1,400.00"
37506,11-20-2018,E1003,26,63,"?1,323.00"
44777,5-9-2015,E1074,19,70,?875.00
35214,1-23-2017,E1019,20,55,"?1,375.00"
55214,5-4-2017,E1027,63,61,?610.00
65835,2-6-2016,E1032,64,54,"?1,539.00"
8524,9-16-2016,E1030,46,53,?795.00
37050,6-22-2018,E1014,17,51,?790.50
62813,6-25-2015,E1027,36,42,?714.00
45125,6-22-2017,E1081,70,90,"?2,092.50"
80576,5-16-2016,E1017,49,81,"?2,656.80"
11100,7-14-2016,E1017,67,7,?345.10
47213,11-30-2017,E1057,11,70,?892.50
53850,7-20-2018,E1076,6,57,"?1,026.00"
75154,10-24-2015,E1023,33,84,"?1,176.00"
27536,4-4-2017,E1009,5,75,"?4,687.50"
81601,8-24-2015,E1068,8,73,"?1,314.00"
14966,3-26-2017,E1047,14,69,?483.00
73015,1-28-2018,E1003,68,20,?184.00
80198,5-29-2015,E1084,43,55,"?2,200.00"
53792,4-5-2016,E1085,74,51,?828.75
20364,10-18-2018,E1022,54,71,?550.25
27691,10-6-2015,E1005,53,55,"?1,072.50"
76063,10-9-2016,E1036,20,78,"?1,950.00"
15541,7-2-2015,E1076,18,38,"?1,444.00"
12972,6-16-2018,E1063,2,26,?260.00
24246,8-12-2016,E1002,66,24,?432.00
39163,8-29-2015,E1027,61,62,?868.00
41330,2-7-2015,E1045,11,90,"?1,147.50"
49625,3-30-2015,E1007,28,50,?950.00
45359,2-8-2016,E1084,61,60,?840.00
19370,10-23-2017,E1021,76,34,"?1,130.50"
37505,4-3-2016,E1071,36,43,?731.00
8075,9-17-2017,E1022,50,71,"?1,491.00"
67941,5-8-2015,E1035,58,18,?252.00
70634,4-29-2016,E1020,33,49,?686.00
60498,2-10-2016,E1021,48,42,?732.90
78594,2-4-2017,E1046,61,59,?826.00
66855,2-18-2016,E1089,38,79,"?2,528.00"
30990,10-10-2017,E1041,14,39,?273.00
9361,2-20-2016,E1034,34,84,?840.00
26107,11-26-2018,E1003,50,17,?357.00
42587,1-13-2017,E1028,20,18,?450.00
44724,7-26-2016,E1073,11,64,?816.00
47322,7-25-2017,E1044,73,68,"?2,040.00"
23028,2-27-2017,E1087,13,44,?583.00
16748,9-12-2015,E1020,57,44,"?2,006.40"
28315,1-18-2018,E1016,50,60,"?1,260.00"
31980,12-21-2017,E1063,71,26,?193.70
29377,11-20-2017,E1027,66,90,"?1,620.00"
77291,12-22-2016,E1078,19,22,?275.00
37390,1-30-2017,E1050,28,23,?437.00
41214,7-7-2017,E1052,71,9,?67.05
18639,11-14-2017,E1015,31,11,?66.00
55218,7-22-2016,E1036,58,50,?700.00
57689,12-13-2015,E1039,43,83,"?3,320.00"
73896,6-4-2017,E1029,9,25,?550.00
14843,1-2-2017,E1013,50,77,"?1,617.00"
29795,11-9-2017,E1048,5,18,"?1,125.00"
27223,9-27-2016,E1085,26,66,"?1,386.00"
21089,4-14-2018,E1060,5,38,"?2,375.00"
79053,7-11-2017,E1077,17,64,?992.00
18151,11-17-2015,E1039,52,13,?715.00
70129,1-12-2017,E1037,61,24,?336.00
67352,3-15-2017,E1065,73,18,?540.00
66086,9-6-2017,E1002,45,58,?754.00
36876,12-19-2018,E1037,71,6,?44.70
6618,7-27-2015,E1074,10,78,"?1,665.30"
35625,6-11-2015,E1030,13,63,?834.75
77472,4-17-2017,E1041,35,13,?273.65
87825,8-7-2015,E1007,48,56,?977.20
70570,5-29-2017,E1006,68,90,?828.00
56311,3-2-2017,E1025,18,49,"?1,862.00"
49805,9-5-2018,E1031,75,71,"?3,116.90"
82642,1-15-2016,E1041,55,68,"?1,020.00"
83056,5-8-2016,E1031,44,60,?840.00
63973,5-6-2015,E1005,16,59,?147.50
5374,6-4-2018,E1066,37,27,"?1,431.00"
10020,7-7-2015,E1010,61,58,?812.00
17723,5-4-2015,E1029,1,66,"?2,574.00"
46205,10-31-2016,E1088,40,9,?873.00
66738,12-13-2015,E1060,68,33,?303.60
42567,5-1-2016,E1036,14,52,?364.00
71946,7-20-2016,E1052,39,71,"?1,420.00"
36846,6-27-2018,E1066,70,22,?511.50
33339,12-19-2017,E1001,29,85,"?3,910.00"
51762,2-9-2017,E1061,58,62,?868.00
21025,8-12-2016,E1071,26,84,"?1,764.00"
9803,3-2-2018,E1021,73,11,?330.00
28813,12-1-2017,E1026,44,30,?420.00
74864,4-18-2017,E1004,30,5,?48.25
62666,2-17-2015,E1083,5,58,"?3,625.00"
67192,1-16-2018,E1073,40,86,"?8,342.00"
24442,8-20-2017,E1048,71,43,?320.35
71603,12-6-2017,E1066,51,43,"?1,634.00"
8784,11-21-2016,E1069,15,31,?666.50
40291,6-4-2015,E1006,68,79,?726.80
57001,11-30-2016,E1086,47,18,?432.00
8761,8-4-2018,E1087,13,90,"?1,192.50"
13963,8-13-2016,E1004,40,74,"?7,178.00"
82533,4-23-2018,E1064,46,77,"?1,155.00"
24084,3-8-2017,E1002,29,17,?782.00
72768,6-8-2018,E1087,77,64,?608.00
26562,2-17-2015,E1066,46,23,?345.00
50372,10-26-2018,E1016,55,90,"?1,350.00"
87568,4-22-2016,E1024,64,48,"?1,368.00"
49392,12-2-2017,E1027,16,24,?60.00
21134,8-10-2018,E1071,21,33,?858.00
67632,5-22-2015,E1041,34,55,?550.00
12554,8-12-2018,E1083,22,35,?157.50
39747,9-24-2017,E1029,20,18,?450.00
71371,4-22-2018,E1057,66,62,"?1,116.00"
81590,4-5-2016,E1048,55,12,?180.00
34179,7-13-2017,E1040,22,84,?378.00
41278,1-10-2016,E1066,52,11,?605.00
75914,6-9-2017,E1011,72,72,?648.00
24386,6-11-2016,E1017,67,48,"?2,366.40"
20069,2-1-2016,E1013,12,27,"?7,114.50"
74344,2-2-2017,E1012,71,68,?506.60
71551,2-18-2015,E1052,39,55,"?1,100.00"
73013,2-14-2015,E1058,63,82,?820.00
65777,8-24-2015,E1022,48,32,?558.40
66312,10-20-2018,E1028,36,46,?782.00
16552,7-23-2018,E1032,70,23,?534.75
12963,11-26-2015,E1003,26,57,"?1,197.00"
33930,4-6-2017,E1089,34,31,?310.00
76556,9-9-2015,E1032,67,68,"?3,352.40"
83588,7-31-2015,E1063,59,23,"?1,009.70"
34613,6-19-2015,E1023,51,36,"?1,368.00"
64905,5-12-2017,E1004,6,15,?270.00
35647,3-8-2017,E1031,46,32,?480.00
61228,3-28-2018,E1081,5,28,"?1,750.00"
28116,7-23-2018,E1041,20,50,"?1,250.00"
37480,9-22-2016,E1056,4,57,"?1,938.00"
78903,11-16-2015,E1086,63,45,?450.00
87968,9-29-2015,E1082,16,9,?22.50
71216,9-17-2016,E1006,33,42,?588.00
81998,3-3-2017,E1047,4,81,"?2,754.00"
42524,11-19-2018,E1015,21,50,"?1,300.00"
79022,1-13-2016,E1036,17,35,?542.50
9225,1-6-2016,E1071,34,25,?250.00
45011,1-8-2018,E1032,15,83,"?1,784.50"
43217,8-1-2017,E1069,71,9,?67.05
53584,7-5-2015,E1018,30,46,?443.90
23218,9-3-2018,E1069,70,20,?465.00
13191,12-4-2016,E1085,11,64,?816.00
28911,12-20-2015,E1026,17,81,"?1,255.50"
23298,5-26-2017,E1063,8,30,?540.00
8636,7-31-2016,E1058,39,20,?400.00
47851,7-5-2018,E1017,39,72,"?1,440.00"
18801,10-3-2018,E1034,57,47,"?2,143.20"
7341,5-16-2016,E1085,23,67,"?2,412.00"
87703,1-9-2017,E1088,56,20,?190.00
54775,8-29-2015,E1024,26,78,"?1,638.00"
61063,10-26-2016,E1018,23,10,?360.00
34778,4-21-2016,E1044,70,39,?906.75
53229,6-5-2018,E1088,54,78,?604.50
52921,10-5-2017,E1039,66,30,?540.00
64291,7-30-2016,E1008,56,90,?855.00
81371,9-27-2015,E1038,54,64,?496.00
80783,8-11-2018,E1027,77,44,?418.00
14074,9-3-2018,E1019,73,27,?810.00
6778,3-19-2016,E1030,8,77,"?1,386.00"
24462,4-25-2017,E1073,42,43,"?1,113.27"
54255,12-4-2016,E1061,62,78,"?6,318.00"
60432,1-7-2017,E1021,10,66,"?1,409.10"
51195,3-18-2018,E1039,63,11,?110.00
15922,7-26-2017,E1064,13,89,"?1,179.25"
88938,12-5-2017,E1081,4,6,?204.00
81145,6-1-2016,E1052,63,6,?60.00
46079,9-20-2018,E1013,1,73,"?2,847.00"
40411,3-19-2016,E1072,7,12,?228.00
73201,12-2-2016,E1016,15,19,?408.50
46007,10-1-2015,E1037,53,87,"?1,696.50"
59529,1-28-2018,E1044,63,63,?630.00
80833,6-4-2017,E1071,13,42,?556.50
77981,5-15-2015,E1086,41,81,"?2,818.80"
77203,7-16-2015,E1080,65,34,?408.00
82125,7-30-2015,E1054,57,51,"?2,325.60"
50226,6-18-2016,E1017,3,85,"?1,564.00"
32651,5-5-2016,E1008,67,47,"?2,317.10"
65839,2-4-2017,E1049,31,11,?66.00
72026,9-22-2016,E1062,4,62,"?2,108.00"
78021,7-29-2016,E1001,68,33,?303.60
24304,2-8-2018,E1036,42,58,"?1,501.62"
63395,7-9-2016,E1053,59,85,"?3,731.50"
34088,9-18-2016,E1088,4,46,"?1,564.00"
8149,1-25-2015,E1033,74,32,?520.00
76282,8-26-2018,E1050,38,5,?160.00
13094,3-13-2017,E1039,29,51,"?2,346.00"
28364,6-8-2017,E1043,19,22,?275.00
30069,12-17-2017,E1020,37,90,"?4,770.00"
41282,8-15-2017,E1044,76,35,"?1,163.75"
47200,1-16-2015,E1055,46,80,"?1,200.00"
50256,11-2-2016,E1030,42,30,?776.70
11414,12-20-2018,E1088,13,19,?251.75
81234,7-6-2018,E1026,30,80,?772.00
53513,8-20-2018,E1002,70,28,?651.00
74049,5-26-2016,E1029,4,26,?884.00
14016,3-25-2017,E1077,69,43,"?5,322.97"
37896,3-19-2015,E1020,40,9,?873.00
54794,9-8-2016,E1043,63,44,?440.00
43939,4-13-2018,E1056,69,69,"?8,541.51"
84424,12-3-2018,E1062,2,63,?630.00
55668,7-26-2018,E1043,40,53,"?5,141.00"
68443,12-27-2016,E1061,32,90,"?1,620.00"
73224,3-24-2016,E1057,7,38,?722.00
21283,4-19-2017,E1052,7,8,?152.00
63984,1-1-2015,E1009,50,13,?273.00
5295,9-9-2018,E1014,33,6,?84.00
43209,9-12-2016,E1007,54,46,?356.50
57962,12-30-2017,E1019,67,40,"?1,972.00"
65745,8-1-2016,E1077,60,85,"?1,062.50"
48799,3-1-2015,E1025,77,89,?845.50
24780,11-23-2017,E1059,53,61,"?1,189.50"
68192,6-13-2017,E1069,2,40,?400.00
87652,3-16-2016,E1015,7,68,"?1,292.00"
45685,8-31-2018,E1058,48,12,?209.40
82346,8-22-2017,E1066,62,29,"?2,349.00"
70001,2-15-2017,E1061,41,25,?870.00
79181,5-3-2018,E1050,4,11,?374.00
79901,7-31-2015,E1081,67,22,"?1,084.60"
54479,7-30-2018,E1027,14,74,?518.00
65114,7-2-2016,E1044,77,20,?190.00
75459,11-15-2016,E1051,44,8,?112.00
19994,6-19-2015,E1012,62,57,"?4,617.00"
38898,4-7-2017,E1033,1,37,"?1,443.00"
71345,1-17-2015,E1030,32,60,"?1,080.00"
18235,2-26-2015,E1007,75,64,"?2,809.60"
25878,12-20-2015,E1023,33,90,"?1,260.00"
37495,4-2-2017,E1040,77,26,?247.00
46927,5-17-2016,E1041,44,8,?112.00
19255,6-21-2016,E1016,18,59,"?2,242.00"
35962,3-14-2015,E1026,20,53,"?1,325.00"
38094,6-17-2017,E1013,13,40,?530.00
87054,1-17-2017,E1085,14,81,?567.00
77024,4-26-2016,E1028,36,56,?952.00
54194,4-14-2015,E1061,39,83,"?1,660.00"
71001,8-2-2016,E1025,50,58,"?1,218.00"
27692,6-21-2015,E1021,26,90,"?1,890.00"
5225,11-17-2015,E1052,48,22,?383.90
66030,3-31-2017,E1063,65,77,?924.00
46529,8-20-2015,E1084,23,9,?324.00
45712,1-3-2016,E1073,7,36,?684.00
89977,10-8-2017,E1004,13,40,?530.00
72679,3-6-2017,E1002,69,5,?618.95
79666,9-20-2016,E1064,11,43,?548.25
73747,3-14-2015,E1052,1,71,"?2,769.00"
20682,10-6-2017,E1083,54,44,?341.00
46078,2-4-2016,E1063,4,66,"?2,244.00"
33109,8-9-2017,E1017,67,87,"?4,289.10"
35330,2-10-2015,E1035,73,77,"?2,310.00"
42762,4-22-2015,E1028,76,78,"?2,593.50"
36976,3-11-2018,E1055,26,70,"?1,470.00"
